Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Rings,sampleNum,Sex_I,Sex_M
0.505,0.38,0.135,0.6855,0.361,0.1565,0.161,9,1464,False,False
0.555,0.46,0.16,0.86,0.3345,0.1935,0.275,10,3767,False,True
0.275,0.2,0.075,0.086,0.0305,0.019,0.03,7,2227,True,False
0.59,0.47,0.15,0.9955,0.481,0.232,0.24,8,1152,False,True
0.55,0.45,0.13,0.804,0.3375,0.1405,0.23,6,1881,True,False
0.38,0.275,0.095,0.2425,0.106,0.0485,0.21,6,3814,True,False
0.48,0.39,0.145,0.5825,0.2315,0.121,0.255,15,2329,True,False
0.625,0.47,0.15,1.124,0.556,0.2315,0.287,9,3737,False,True
0.56,0.425,0.135,0.8205,0.3715,0.185,0.236,9,1320,True,False
0.355,0.28,0.085,0.2905,0.095,0.0395,0.115,7,16,True,False
0.215,0.165,0.055,0.059,0.0265,0.0125,0.0185,5,3142,True,False
0.31,0.225,0.05,0.1445,0.0675,0.0385,0.045,6,2116,True,False
0.405,0.3,0.12,0.324,0.1265,0.07,0.11,7,217,True,False
0.71,0.56,0.22,2.015,0.9215,0.454,0.566,11,1752,False,True
0.265,0.205,0.07,0.1055,0.039,0.041,0.035,5,323,True,False
0.655,0.525,0.16,1.46,0.686,0.311,0.405,11,3592,False,True
0.375,0.285,0.09,0.237,0.106,0.0395,0.08,8,3011,True,False
0.685,0.55,0.19,1.885,0.89,0.41,0.4895,10,3709,False,True
0.575,0.45,0.13,0.8145,0.403,0.1715,0.213,10,1794,True,False
0.18,0.135,0.08,0.033,0.0145,0.007,0.01,5,3141,True,False
0.315,0.23,0.07,0.144,0.053,0.0305,0.04,8,904,True,False
0.6,0.475,0.155,1.059,0.441,0.19,0.39,11,3576,False,False
0.495,0.38,0.13,0.5125,0.2185,0.116,0.16,7,1279,True,False
0.55,0.415,0.135,0.8095,0.2985,0.2015,0.28,12,3326,True,False
0.62,0.495,0.195,1.5145,0.579,0.346,0.5195,15,1933,False,True
0.625,0.48,0.155,1.2035,0.5865,0.239,0.3185,12,1383,False,False
0.515,0.43,0.14,0.834,0.367,0.2,0.23,8,970,False,False
0.475,0.365,0.14,0.6175,0.202,0.1445,0.19,16,3947,False,True
0.595,0.455,0.15,0.886,0.4315,0.201,0.223,10,1914,False,True
0.585,0.455,0.15,0.987,0.4355,0.2075,0.31,11,399,False,True
0.48,0.375,0.115,0.6765,0.3205,0.1065,0.17,6,949,False,True
0.71,0.555,0.195,1.9485,0.9455,0.3765,0.495,12,4176,False,True
0.335,0.25,0.08,0.183,0.0735,0.04,0.0575,6,816,True,False
0.635,0.515,0.165,1.229,0.5055,0.2975,0.3535,10,1948,False,True
0.46,0.36,0.1,0.4635,0.2325,0.093,0.115,7,939,True,False
0.565,0.455,0.15,0.9595,0.4565,0.2395,0.23,9,1130,False,True
0.575,0.445,0.16,0.839,0.4005,0.198,0.239,9,1641,False,True
0.56,0.42,0.18,1.6645,0.7755,0.35,0.4525,9,4112,False,False
0.44,0.345,0.12,0.487,0.1965,0.108,0.16,14,638,True,False
0.62,0.49,0.16,1.066,0.446,0.246,0.305,11,1682,True,False
0.63,0.48,0.185,1.21,0.53,0.2555,0.322,11,3985,False,True
0.655,0.53,0.165,1.2835,0.583,0.1255,0.4,8,3593,False,False
0.2,0.145,0.025,0.0345,0.011,0.0075,0.01,5,3190,True,False
0.45,0.35,0.13,0.547,0.245,0.1405,0.1405,8,835,True,False
0.425,0.34,0.1,0.382,0.164,0.096,0.1,6,923,True,False
0.34,0.26,0.09,0.179,0.076,0.0525,0.055,6,2293,True,False
0.51,0.395,0.155,0.5395,0.2465,0.1085,0.167,8,2650,True,False
0.545,0.375,0.12,0.543,0.2375,0.1155,0.1725,8,1609,True,False
0.61,0.49,0.16,1.146,0.597,0.246,0.265,8,4009,False,True
0.59,0.435,0.165,0.9765,0.4525,0.2395,0.235,9,3047,False,True
0.45,0.33,0.1,0.411,0.1945,0.1,0.098,6,1090,True,False
0.55,0.42,0.17,0.8465,0.336,0.2405,0.245,13,3145,False,True
0.49,0.395,0.12,0.674,0.3325,0.1235,0.185,9,3413,False,True
0.585,0.465,0.17,0.9915,0.3865,0.224,0.265,12,461,False,False
0.35,0.275,0.065,0.205,0.0745,0.0465,0.07,10,3938,False,False
0.51,0.385,0.15,0.625,0.3095,0.119,0.1725,8,2651,True,False
0.63,0.485,0.145,1.062,0.5065,0.1785,0.3365,12,1386,False,True
0.58,0.45,0.14,0.9615,0.486,0.1815,0.253,9,1147,False,True
0.5,0.39,0.135,0.6595,0.3145,0.1535,0.1565,6,957,False,True
0.355,0.265,0.085,0.2435,0.122,0.0525,0.06,6,3474,True,False
0.295,0.225,0.09,0.1385,0.048,0.046,0.05,9,3875,False,True
0.52,0.41,0.115,0.807,0.2855,0.179,0.235,12,809,False,False
0.5,0.39,0.145,0.651,0.273,0.132,0.22,11,2096,False,True
0.615,0.455,0.13,0.9685,0.49,0.182,0.2655,10,3781,False,True
0.59,0.47,0.15,0.861,0.413,0.164,0.249,8,2669,False,True
0.615,0.48,0.165,1.1615,0.513,0.301,0.305,10,24,False,False
0.645,0.51,0.155,1.129,0.5015,0.24,0.342,10,3789,False,False
0.23,0.18,0.05,0.064,0.0215,0.0135,0.02,5,2547,True,False
0.655,0.5,0.22,1.359,0.642,0.3255,0.405,13,4143,False,False
0.59,0.47,0.16,1.206,0.479,0.2425,0.309,8,997,False,True
0.575,0.445,0.145,0.876,0.3795,0.1615,0.27,10,1903,False,True
0.3,0.225,0.075,0.1345,0.057,0.028,0.044,5,3632,True,False
0.645,0.485,0.15,1.151,0.5935,0.2315,0.293,12,2952,False,False
0.625,0.465,0.14,1.195,0.4825,0.205,0.4,13,86,False,True
0.295,0.22,0.085,0.1285,0.0585,0.027,0.0365,5,3631,True,False
0.62,0.49,0.19,1.218,0.5455,0.2965,0.355,13,185,False,True
0.755,0.58,0.205,2.0065,0.8295,0.4015,0.595,10,1208,False,True
0.43,0.345,0.115,0.4295,0.212,0.108,0.109,8,2976,True,False
0.52,0.41,0.125,0.6985,0.2945,0.1625,0.215,10,2132,False,False
0.355,0.275,0.09,0.251,0.097,0.053,0.08,7,325,True,False
0.685,0.53,0.17,1.56,0.647,0.383,0.465,11,3597,False,True
0.63,0.49,0.17,1.2155,0.4625,0.2045,0.3105,10,3129,False,False
0.5,0.38,0.135,0.5835,0.2295,0.1265,0.18,12,2445,False,True
0.36,0.265,0.09,0.2165,0.096,0.037,0.0735,10,2379,False,False
0.63,0.51,0.19,1.4985,0.4125,0.3075,0.545,16,3216,False,True
0.57,0.42,0.16,0.8875,0.4315,0.1915,0.223,8,3562,False,False
0.575,0.455,0.155,0.8725,0.349,0.2095,0.285,8,3563,True,False
0.635,0.5,0.18,1.319,0.5485,0.292,0.49,16,2434,True,False
0.665,0.525,0.16,1.363,0.629,0.279,0.34,8,1183,False,True
0.42,0.305,0.09,0.328,0.168,0.0615,0.082,6,1253,True,False
0.57,0.455,0.155,0.832,0.3585,0.174,0.277,11,1895,False,True
0.245,0.175,0.055,0.0785,0.04,0.018,0.02,5,3995,True,False
0.76,0.575,0.19,1.829,0.7035,0.386,0.56,14,3896,False,True
0.405,0.29,0.09,0.2825,0.112,0.075,0.0815,7,1440,True,False
0.63,0.495,0.18,1.31,0.495,0.295,0.4695,10,3061,False,True
0.485,0.39,0.12,0.599,0.251,0.1345,0.169,8,3978,False,True
0.655,0.52,0.165,1.4095,0.586,0.291,0.405,9,881,False,True
0.155,0.11,0.04,0.0155,0.0065,0.003,0.005,3,526,False,True
0.61,0.45,0.16,1.136,0.414,0.311,0.3,9,2165,False,False
0.45,0.35,0.125,0.4435,0.185,0.09,0.145,11,3336,False,False
0.36,0.28,0.08,0.1755,0.081,0.0505,0.07,6,124,True,False
0.555,0.395,0.13,0.5585,0.222,0.1245,0.17,9,1616,True,False
0.55,0.43,0.125,0.923,0.4035,0.175,0.283,8,848,False,False
0.515,0.425,0.14,0.766,0.304,0.1725,0.255,14,122,False,False
0.625,0.49,0.165,1.127,0.477,0.2365,0.3185,9,2607,False,False
0.58,0.465,0.16,1.0345,0.315,0.26,0.3635,12,794,False,True
0.415,0.325,0.115,0.3455,0.1405,0.0765,0.11,9,2145,False,False
0.51,0.375,0.11,0.5805,0.2865,0.118,0.148,7,3606,False,False
0.505,0.41,0.15,0.644,0.285,0.145,0.21,11,196,False,False
0.55,0.405,0.15,0.9235,0.412,0.2135,0.24,7,3189,False,True
0.59,0.455,0.145,1.063,0.5155,0.2445,0.25,8,998,False,False
0.47,0.4,0.16,0.51,0.1615,0.073,0.198,14,3346,True,False
0.62,0.48,0.16,1.1125,0.5635,0.2445,0.281,8,1169,False,False
0.625,0.52,0.18,1.354,0.4845,0.351,0.375,11,1940,False,False
0.605,0.505,0.18,1.434,0.7285,0.264,0.431,11,1667,False,False
0.505,0.39,0.105,0.6555,0.2595,0.18,0.19,11,3940,False,True
0.635,0.495,0.175,1.211,0.707,0.2725,0.323,9,1391,False,False
0.545,0.43,0.16,0.844,0.3945,0.1855,0.231,9,2068,False,False
0.3,0.22,0.08,0.1255,0.055,0.0265,0.039,6,1064,True,False
0.43,0.345,0.115,0.3045,0.0925,0.055,0.12,11,2326,False,True
0.63,0.48,0.165,1.2615,0.5505,0.277,0.3885,10,2941,False,False
0.525,0.405,0.12,0.7555,0.3755,0.1555,0.201,9,1115,False,True
0.29,0.215,0.06,0.1115,0.053,0.0185,0.032,5,3105,True,False
0.6,0.45,0.14,0.869,0.3425,0.195,0.291,11,3053,False,False
0.665,0.5,0.17,1.2975,0.6035,0.291,0.3595,9,1184,True,False
0.47,0.36,0.11,0.4965,0.237,0.127,0.13,6,3186,False,False
0.575,0.46,0.16,1.103,0.538,0.221,0.249,9,990,False,False
0.65,0.545,0.23,1.752,0.5605,0.2895,0.815,16,164,False,False
0.45,0.325,0.115,0.4305,0.2235,0.0785,0.1155,8,2738,False,True
0.5,0.365,0.13,0.5945,0.309,0.1085,0.1535,9,2826,False,True
0.565,0.435,0.185,0.9815,0.329,0.136,0.39,13,446,False,True
0.68,0.53,0.18,1.529,0.7635,0.3115,0.4025,11,2703,False,True
0.35,0.265,0.09,0.2265,0.0995,0.0575,0.065,6,3173,False,True
0.58,0.46,0.155,1.4395,0.6715,0.273,0.2955,10,1337,False,True
0.625,0.49,0.145,0.92,0.437,0.1735,0.28,10,2939,False,False
0.615,0.48,0.16,1.2525,0.585,0.2595,0.33,8,1009,False,False
0.365,0.275,0.085,0.223,0.098,0.0375,0.075,7,1830,True,False
0.335,0.245,0.09,0.1665,0.0595,0.04,0.06,6,651,True,False
0.36,0.26,0.09,0.1785,0.0645,0.037,0.075,7,175,True,False
0.465,0.375,0.12,0.471,0.222,0.119,0.14,9,389,True,False
0.575,0.455,0.185,1.156,0.5525,0.243,0.295,13,3293,False,True
0.61,0.485,0.175,1.2445,0.544,0.297,0.345,12,162,False,True
0.435,0.345,0.12,0.3215,0.13,0.056,0.1185,7,1844,True,False
0.625,0.49,0.175,1.3325,0.5705,0.271,0.405,10,1012,False,True
0.435,0.335,0.11,0.411,0.2025,0.0945,0.1,7,3478,True,False
0.525,0.405,0.115,0.72,0.3105,0.1915,0.2,14,3192,False,False
0.73,0.55,0.205,1.908,0.5415,0.3565,0.5965,14,3081,False,False
0.635,0.495,0.17,1.3695,0.657,0.3055,0.365,10,3587,False,True
0.55,0.415,0.15,0.7915,0.3535,0.176,0.236,10,3661,True,False
0.48,0.4,0.125,0.759,0.2125,0.179,0.24,15,807,False,False
0.57,0.44,0.19,1.018,0.447,0.207,0.265,9,3859,False,False
0.33,0.245,0.065,0.1445,0.058,0.032,0.0505,6,4024,True,False
0.635,0.5,0.17,1.4345,0.611,0.309,0.418,12,1700,False,True
0.585,0.42,0.145,0.6735,0.2895,0.1345,0.22,9,2777,True,False
0.41,0.31,0.11,0.315,0.124,0.082,0.095,9,2102,True,False
0.44,0.33,0.11,0.38,0.197,0.079,0.09,7,3479,True,False
0.61,0.475,0.15,1.142,0.62,0.237,0.245,9,4010,False,True
0.58,0.44,0.18,0.854,0.3665,0.1635,0.245,12,500,False,False
0.45,0.325,0.135,0.438,0.1805,0.1165,0.11,9,3307,False,False
0.545,0.43,0.15,0.7285,0.302,0.1315,0.2545,10,1309,True,False
0.28,0.21,0.055,0.106,0.0415,0.0265,0.031,5,2549,True,False
0.7,0.56,0.175,1.6605,0.8605,0.3275,0.398,11,3517,False,False
0.43,0.325,0.12,0.445,0.165,0.0995,0.155,8,2214,False,False
0.52,0.41,0.145,0.646,0.2965,0.1595,0.165,9,1589,True,False
0.51,0.39,0.105,0.612,0.187,0.15,0.195,13,750,False,False
0.48,0.35,0.135,0.5465,0.2735,0.0995,0.158,8,2057,True,False
0.535,0.46,0.145,0.7875,0.3395,0.2005,0.2,8,2220,False,False
0.6,0.47,0.16,1.194,0.5625,0.3045,0.2635,10,1661,False,True
0.35,0.25,0.07,0.18,0.0655,0.048,0.054,6,818,True,False
0.445,0.35,0.115,0.3615,0.1565,0.0695,0.117,8,543,False,True
0.685,0.535,0.175,1.5845,0.7175,0.3775,0.4215,9,1817,False,False
0.485,0.37,0.115,0.4785,0.1995,0.0955,0.129,7,953,False,False
0.48,0.365,0.135,0.6395,0.2945,0.113,0.175,8,838,False,False
0.47,0.36,0.13,0.5225,0.198,0.1065,0.165,9,633,True,False
0.62,0.52,0.225,1.1835,0.378,0.27,0.395,23,501,False,False
0.495,0.38,0.145,0.515,0.175,0.098,0.212,13,3344,True,False
0.68,0.55,0.175,1.798,0.815,0.3925,0.455,19,33,False,False
0.245,0.19,0.06,0.086,0.042,0.014,0.025,4,58,True,False
0.645,0.51,0.195,1.226,0.5885,0.2215,0.3745,10,1710,False,True
0.725,0.56,0.185,1.792,0.873,0.367,0.435,11,3714,False,False
0.625,0.485,0.15,1.0945,0.531,0.261,0.296,10,4175,False,False
0.625,0.515,0.17,1.331,0.5725,0.3005,0.361,9,1937,False,True
0.42,0.325,0.11,0.325,0.1245,0.0755,0.1025,7,3603,True,False
0.415,0.325,0.1,0.385,0.167,0.08,0.125,7,2298,True,False
0.515,0.4,0.16,0.8175,0.2515,0.156,0.3,23,2436,False,True
0.415,0.315,0.125,0.388,0.068,0.09,0.125,12,2240,False,True
0.65,0.495,0.155,1.337,0.615,0.3195,0.335,9,1717,False,False
0.475,0.335,0.1,0.4425,0.1895,0.086,0.135,9,3645,True,False
0.455,0.355,0.13,0.515,0.2,0.1275,0.175,11,2308,False,True
0.41,0.33,0.105,0.335,0.1525,0.074,0.11,7,3885,True,False
0.465,0.355,0.09,0.4325,0.2005,0.074,0.1275,9,2055,True,False
0.44,0.31,0.115,0.3625,0.134,0.082,0.12,11,3365,True,False
0.32,0.205,0.08,0.181,0.088,0.034,0.0495,5,2866,True,False
0.53,0.42,0.185,0.752,0.299,0.156,0.205,20,530,True,False
0.49,0.4,0.145,0.6635,0.21,0.1295,0.2515,13,2486,False,False
0.45,0.35,0.12,0.468,0.2005,0.1065,0.1325,8,2565,True,False
0.29,0.21,0.06,0.1195,0.056,0.0235,0.03,6,1993,True,False
0.695,0.56,0.185,1.74,0.885,0.3715,0.4375,10,1191,False,True
0.51,0.375,0.15,0.8415,0.3845,0.156,0.255,10,3728,True,False
0.58,0.45,0.155,0.8275,0.321,0.1975,0.2445,8,3775,False,True
0.52,0.395,0.125,0.8115,0.4035,0.166,0.2,7,3449,False,True
0.435,0.33,0.11,0.413,0.2055,0.096,0.096,6,1081,True,False
0.5,0.38,0.135,0.5285,0.226,0.123,0.209,8,3027,True,False
0.555,0.43,0.15,0.783,0.345,0.1755,0.247,9,3664,True,False
0.68,0.54,0.19,1.623,0.7165,0.354,0.4715,12,1972,False,True
0.63,0.485,0.155,1.278,0.637,0.275,0.31,8,1016,False,True
0.45,0.34,0.105,0.4385,0.21,0.0925,0.12,8,3480,True,False
0.47,0.36,0.1,0.4705,0.1635,0.089,0.1385,8,3117,False,False
0.525,0.395,0.12,0.608,0.297,0.1395,0.1405,8,1116,True,False
0.515,0.39,0.12,0.6125,0.302,0.1365,0.1415,8,4059,False,True
0.63,0.495,0.2,1.4255,0.659,0.336,0.38,11,2609,False,False
0.57,0.44,0.15,0.755,0.3425,0.16,0.224,8,1135,True,False
0.475,0.37,0.125,0.537,0.222,0.1215,0.15,9,947,False,True
0.655,0.535,0.205,1.6445,0.7305,0.3595,0.46,13,1405,False,True
0.42,0.305,0.1,0.3415,0.1645,0.0775,0.086,7,4107,True,False
0.395,0.325,0.105,0.306,0.111,0.0735,0.095,8,2323,True,False
0.61,0.485,0.16,1.0145,0.5315,0.212,0.2415,8,1161,False,True
0.5,0.44,0.155,0.742,0.2025,0.2005,0.2115,14,2479,False,False
0.28,0.205,0.08,0.127,0.052,0.039,0.042,9,147,True,False
0.57,0.415,0.13,0.88,0.4275,0.1955,0.238,13,1897,False,True
0.355,0.265,0.09,0.168,0.05,0.041,0.063,8,635,False,True
0.445,0.34,0.12,0.4475,0.193,0.1035,0.13,9,2185,False,True
0.35,0.265,0.095,0.199,0.073,0.049,0.06,5,3431,True,False
0.655,0.455,0.17,1.275,0.583,0.303,0.333,8,3621,False,False
0.545,0.425,0.14,0.8145,0.305,0.231,0.244,10,1878,True,False
0.575,0.44,0.15,0.983,0.486,0.215,0.239,8,3666,True,False
0.57,0.46,0.15,1.0375,0.5415,0.2035,0.25,9,1133,False,True
0.46,0.36,0.105,0.466,0.2225,0.099,0.11,7,1265,True,False
0.35,0.265,0.085,0.1735,0.0775,0.034,0.056,6,3528,True,False
0.32,0.24,0.085,0.131,0.0615,0.0265,0.038,6,3524,True,False
0.53,0.42,0.13,0.8365,0.3745,0.167,0.249,11,1599,True,False
0.595,0.46,0.16,0.921,0.4005,0.2025,0.2875,9,3052,False,False
0.565,0.45,0.165,0.9765,0.322,0.244,0.37,12,3858,False,False
0.605,0.47,0.165,1.1775,0.611,0.2275,0.292,9,1157,False,False
0.67,0.55,0.19,1.3905,0.5425,0.3035,0.4,12,466,False,False
0.65,0.515,0.125,1.1805,0.5235,0.283,0.3275,9,2692,False,True
0.605,0.475,0.16,1.616,0.5495,0.332,0.34,18,3396,False,True
0.3,0.23,0.085,0.117,0.05,0.0175,0.0415,6,1534,True,False
0.2,0.14,0.055,0.035,0.0145,0.008,0.01,5,523,False,True
0.35,0.25,0.1,0.4015,0.1725,0.063,0.1255,7,3717,True,False
0.52,0.42,0.16,0.745,0.255,0.157,0.2885,11,798,False,True
0.575,0.445,0.14,0.737,0.325,0.1405,0.237,10,3043,False,True
0.44,0.345,0.12,0.365,0.1655,0.083,0.11,7,404,True,False
0.355,0.27,0.075,0.1775,0.079,0.0315,0.054,6,1538,True,False
0.57,0.44,0.095,0.827,0.3395,0.2215,0.235,8,409,False,True
0.465,0.365,0.115,0.467,0.2315,0.0925,0.113,7,941,True,False
0.475,0.36,0.11,0.4555,0.177,0.0965,0.145,9,2121,True,False
0.58,0.46,0.18,1.0515,0.4095,0.2595,0.276,8,992,False,False
0.73,0.58,0.19,1.7375,0.6785,0.4345,0.52,11,1424,False,False
0.345,0.285,0.1,0.2225,0.0865,0.058,0.075,8,3236,True,False
0.445,0.345,0.09,0.3795,0.143,0.074,0.125,10,739,False,True
0.375,0.27,0.085,0.218,0.0945,0.039,0.07,7,1239,True,False
0.58,0.44,0.16,0.8295,0.3365,0.2005,0.2485,9,1913,False,True
0.595,0.45,0.165,1.081,0.49,0.2525,0.279,12,3674,False,False
0.64,0.53,0.165,1.1895,0.4765,0.3,0.35,11,1949,False,True
0.3,0.215,0.05,0.1185,0.048,0.0225,0.042,4,4119,True,False
0.655,0.525,0.18,1.402,0.624,0.2935,0.365,13,4142,False,True
0.49,0.39,0.14,0.707,0.2795,0.2185,0.18,13,345,False,True
0.575,0.425,0.15,0.8765,0.455,0.18,0.228,8,2903,False,False
0.61,0.475,0.165,1.116,0.428,0.2205,0.315,15,292,False,True
0.475,0.37,0.11,0.4895,0.2185,0.107,0.146,8,4156,False,True
0.535,0.405,0.145,0.6845,0.2725,0.171,0.205,10,13,False,False
0.575,0.475,0.17,0.967,0.3775,0.284,0.275,13,3328,True,False
0.52,0.395,0.135,0.633,0.2985,0.1295,0.175,9,2653,True,False
0.405,0.305,0.085,0.2605,0.1145,0.0595,0.085,8,119,False,True
0.525,0.41,0.135,0.7905,0.4065,0.198,0.177,8,2983,False,False
0.63,0.47,0.155,1.1325,0.589,0.211,0.287,8,1172,False,True
0.625,0.515,0.155,1.1635,0.4875,0.259,0.355,11,3059,False,False
0.555,0.425,0.145,0.7905,0.3485,0.1765,0.225,9,1319,True,False
0.55,0.46,0.175,0.869,0.3155,0.1825,0.32,10,2260,False,True
0.51,0.395,0.105,0.5525,0.234,0.127,0.165,8,3755,True,False
0.47,0.355,0.125,0.499,0.21,0.0985,0.155,8,1568,True,False
0.375,0.285,0.095,0.253,0.096,0.0575,0.0925,9,139,False,True
0.69,0.54,0.195,1.2525,0.73,0.3975,0.462,12,2084,False,False
0.625,0.505,0.175,1.131,0.5425,0.2265,0.323,8,4013,False,True
0.545,0.445,0.175,0.8525,0.3465,0.189,0.295,13,2268,False,False
0.295,0.215,0.075,0.129,0.05,0.0295,0.04,7,655,False,True
0.7,0.575,0.205,1.7975,0.7295,0.3935,0.5165,13,2622,False,False
0.575,0.45,0.13,0.785,0.318,0.193,0.2265,9,1899,False,True
0.595,0.47,0.15,0.8915,0.359,0.2105,0.245,12,2129,False,True
0.55,0.425,0.155,0.8725,0.412,0.187,0.2425,10,3558,True,False
0.635,0.505,0.185,1.3035,0.501,0.295,0.41,17,3203,False,False
0.485,0.36,0.13,0.5415,0.2595,0.096,0.16,10,52,False,True
0.57,0.45,0.155,1.1935,0.513,0.21,0.343,10,985,False,True
0.675,0.525,0.185,1.587,0.6935,0.336,0.395,13,356,False,True
0.325,0.2,0.08,0.0995,0.0395,0.0225,0.032,8,2453,True,False
0.485,0.37,0.13,0.458,0.181,0.113,0.136,10,607,True,False
0.505,0.405,0.18,0.606,0.239,0.1235,0.18,11,3172,False,False
0.495,0.37,0.125,0.4775,0.185,0.0705,0.169,18,613,True,False
0.325,0.25,0.07,0.1745,0.0875,0.0355,0.04,7,1996,True,False
0.65,0.495,0.16,1.3105,0.577,0.3315,0.355,9,4098,False,False
0.55,0.405,0.14,0.8025,0.244,0.1635,0.255,10,215,False,True
0.49,0.39,0.135,0.5785,0.2465,0.123,0.2,13,422,False,False
0.535,0.42,0.145,0.926,0.398,0.1965,0.25,17,600,True,False
0.56,0.44,0.13,0.8255,0.2425,0.202,0.285,10,3851,False,True
0.425,0.35,0.1,0.4425,0.175,0.0755,0.175,7,3835,False,False
0.495,0.375,0.115,0.5755,0.31,0.1145,0.1395,8,3605,True,False
0.36,0.27,0.085,0.196,0.0905,0.034,0.053,7,2002,True,False
0.305,0.245,0.075,0.156,0.0675,0.038,0.045,7,248,True,False
0.48,0.38,0.125,0.6245,0.3395,0.1085,0.1665,8,1097,True,False
0.625,0.515,0.16,1.264,0.5715,0.326,0.321,9,1382,False,False
0.44,0.365,0.115,0.501,0.2435,0.084,0.1465,9,832,True,False
0.67,0.54,0.195,1.217,0.532,0.2735,0.3315,11,3704,False,True
0.645,0.5,0.19,1.229,0.524,0.278,0.395,17,3297,False,True
0.515,0.39,0.13,0.5755,0.1975,0.13,0.1845,9,786,False,False
0.655,0.52,0.175,1.472,0.6275,0.27,0.45,13,3792,False,False
0.665,0.515,0.19,1.6385,0.831,0.3575,0.371,11,2857,False,True
0.38,0.29,0.12,0.283,0.1175,0.0655,0.085,9,693,False,True
0.47,0.375,0.13,0.523,0.214,0.132,0.145,8,97,False,True
0.68,0.535,0.185,1.607,0.7245,0.3215,0.498,12,1043,False,True
0.405,0.3,0.105,0.304,0.1455,0.061,0.0805,6,1441,True,False
0.61,0.485,0.165,1.087,0.4255,0.232,0.38,11,2432,False,False
0.585,0.465,0.155,0.9145,0.4555,0.1965,0.235,9,1340,False,True
0.37,0.29,0.095,0.249,0.1045,0.058,0.067,6,913,True,False
0.525,0.44,0.15,0.8425,0.3685,0.1985,0.24,12,405,False,False
0.375,0.305,0.115,0.2715,0.092,0.074,0.09,8,348,True,False
0.535,0.41,0.13,0.6075,0.268,0.1225,0.1975,9,3556,True,False
0.6,0.47,0.13,1.0105,0.423,0.219,0.298,9,4088,False,True
0.26,0.2,0.07,0.092,0.037,0.02,0.03,6,424,True,False
0.65,0.525,0.175,1.4225,0.61,0.2995,0.445,20,362,False,False
0.71,0.565,0.195,1.7265,0.638,0.3365,0.565,17,2345,False,False
0.57,0.425,0.13,0.782,0.3695,0.1745,0.1965,8,2834,False,False
0.655,0.49,0.16,1.204,0.5455,0.2615,0.3225,9,3070,False,False
0.57,0.48,0.18,0.9395,0.399,0.2,0.295,14,180,False,True
0.595,0.485,0.15,1.0835,0.5305,0.231,0.276,8,2991,False,True
0.515,0.4,0.12,0.659,0.2705,0.179,0.17,13,561,True,False
0.565,0.44,0.16,0.915,0.354,0.1935,0.32,12,66,False,False
0.59,0.46,0.155,0.906,0.327,0.1485,0.335,15,2331,False,True
0.36,0.265,0.09,0.2055,0.096,0.037,0.0585,7,3530,True,False
0.67,0.52,0.165,1.39,0.711,0.2865,0.3,11,1735,False,True
0.385,0.315,0.11,0.286,0.1225,0.0635,0.0835,10,601,False,False
0.635,0.51,0.185,1.286,0.526,0.295,0.4105,12,2851,False,False
0.56,0.42,0.15,0.8755,0.44,0.1965,0.2315,8,3122,False,True
0.59,0.455,0.175,0.966,0.391,0.2455,0.31,10,2137,False,False
0.65,0.52,0.21,1.6785,0.6665,0.308,0.46,11,1032,False,True
0.55,0.415,0.135,0.775,0.302,0.179,0.26,23,2305,False,False
0.47,0.365,0.135,0.522,0.2395,0.1525,0.145,10,2013,False,True
0.46,0.375,0.13,0.5735,0.2505,0.119,0.195,9,2302,False,True
0.425,0.315,0.095,0.3675,0.1865,0.0675,0.0985,7,2008,True,False
0.475,0.365,0.115,0.499,0.232,0.0885,0.156,10,4166,True,False
0.725,0.56,0.21,2.141,0.65,0.398,1.005,18,163,False,False
0.68,0.52,0.185,1.541,0.5985,0.395,0.4575,10,3826,False,False
0.51,0.41,0.155,1.2825,0.569,0.291,0.3795,9,4110,False,True
0.625,0.46,0.16,1.2395,0.55,0.273,0.38,14,2394,True,False
0.635,0.485,0.155,1.073,0.467,0.1975,0.35,11,4095,False,False
0.475,0.365,0.125,0.5465,0.229,0.1185,0.172,9,837,True,False
0.645,0.51,0.19,1.4865,0.6445,0.296,0.425,12,3691,False,True
0.59,0.475,0.16,0.9455,0.3815,0.184,0.27,19,2351,False,True
0.235,0.17,0.065,0.0625,0.023,0.014,0.022,6,2455,True,False
0.425,0.315,0.125,0.3525,0.1135,0.0565,0.13,18,2416,False,True
0.495,0.375,0.115,0.6245,0.282,0.143,0.155,6,3979,False,True
0.435,0.3,0.12,0.5965,0.259,0.139,0.1645,8,1768,True,False
0.66,0.51,0.175,1.218,0.5055,0.303,0.37,11,1965,False,True
0.53,0.42,0.135,0.675,0.294,0.156,0.1825,10,3761,False,True
0.72,0.565,0.2,2.1055,1.017,0.363,0.494,12,1527,False,True
0.57,0.45,0.18,0.908,0.4015,0.217,0.255,9,2662,False,False
0.58,0.49,0.195,1.3165,0.5305,0.254,0.41,18,658,True,False
0.345,0.27,0.09,0.195,0.078,0.0455,0.059,9,606,False,True
0.615,0.475,0.155,1.027,0.447,0.25,0.285,9,1166,False,False
0.45,0.345,0.12,0.4165,0.1655,0.095,0.135,9,200,False,False
0.655,0.505,0.175,1.2905,0.6205,0.2965,0.326,10,3003,False,False
0.355,0.27,0.1,0.216,0.083,0.037,0.075,10,3911,True,False
